transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,transaction_date,store_id,store_location,customer_age,customer_gender,customer_income,customer_loyalty_level,payment_method,promotion_applied,promotion_type,holiday_indicator,weekday
166,8397,456,TV,Electronics,2,703.36,01-05-2024 18:03,14,"New York, NY",56,Other,33742.98,Platinum,Credit Card,TRUE,None,FALSE,Tuesday
167,2982,295,Fridge,Appliances,1,660.72,1/21/2024 18:02,15,"Dallas, TX",23,Female,116494.73,Silver,Digital Wallet,TRUE,None,FALSE,Sunday
168,5061,428,Fridge,Appliances,3,1266.61,06-12-2024 20:13,16,"Chicago, IL",25,Male,119683.28,Platinum,Debit Card,TRUE,None,TRUE,Tuesday
169,4681,452,TV,Electronics,2,1602.49,05-04-2024 14:32,6,"Dallas, TX",51,Male,87321.53,Silver,Cash,TRUE,None,TRUE,Saturday
170,2049,708,Washing Machine,Appliances,3,313.78,8/16/2024 19:29,9,"Dallas, TX",42,Other,74755.1,Silver,Credit Card,TRUE,None,FALSE,Monday
171,6539,771,Washing Machine,Electronics,4,610.94,5/30/2024 2:24,10,"Chicago, IL",28,Male,55945.55,Silver,Digital Wallet,FALSE,None,TRUE,Tuesday
172,1344,124,Laptop,Electronics,2,1469.46,08-04-2024 19:14,7,"Chicago, IL",59,Female,65556.17,Silver,Cash,TRUE,None,TRUE,Tuesday
173,4770,888,Camera,Appliances,1,123.31,08-07-2024 17:14,10,"Chicago, IL",64,Other,71207.1,Gold,Digital Wallet,FALSE,None,FALSE,Wednesday
174,4608,412,Smartphone,Electronics,4,972.19,02-05-2024 11:11,7,"Chicago, IL",35,Other,41100.58,Silver,Debit Card,TRUE,None,TRUE,Friday
175,1117,273,Smartphone,Appliances,1,1430.72,02-03-2024 13:45,11,"Los Angeles, CA",49,Female,31038.42,Silver,Credit Card,TRUE,None,TRUE,Tuesday
176,2163,458,Headphones,Electronics,5,1469.45,7/24/2024 7:39,10,"Miami, FL",56,Male,91524.12,Platinum,Credit Card,TRUE,None,TRUE,Saturday
177,1964,731,Laptop,Appliances,3,307.94,05-09-2024 11:59,20,"Chicago, IL",66,Other,116021.02,Gold,Cash,TRUE,None,TRUE,Wednesday
178,4750,941,Washing Machine,Electronics,2,1017.32,04-12-2024 13:50,15,"Los Angeles, CA",33,Female,34905.07,Gold,Digital Wallet,FALSE,None,TRUE,Sunday
179,2104,922,Camera,Electronics,5,86.08,1/19/2024 12:48,17,"Los Angeles, CA",57,Male,23947.58,Platinum,Debit Card,TRUE,BOGO,TRUE,Wednesday
180,1514,552,Camera,Appliances,1,1313.61,01-01-2024 08:40,16,"Miami, FL",31,Other,90287.74,Silver,Credit Card,FALSE,None,TRUE,Thursday
181,6413,738,TV,Appliances,2,896.94,9/13/2024 0:34,6,"Chicago, IL",58,Male,42589.54,Platinum,Debit Card,FALSE,Percentage Discount,TRUE,Monday
182,2160,249,Fridge,Appliances,4,1573.93,05-10-2024 14:05,20,"Chicago, IL",31,Other,69302.3,Gold,Credit Card,TRUE,Percentage Discount,FALSE,Friday
183,9423,551,Fridge,Electronics,5,765.31,5/21/2024 4:08,13,"Chicago, IL",37,Other,83750.79,Bronze,Cash,TRUE,None,TRUE,Saturday
184,4899,145,Fridge,Electronics,1,375.66,6/27/2024 20:13,12,"Miami, FL",50,Male,59019.46,Silver,Credit Card,FALSE,None,TRUE,Tuesday
185,5562,937,Headphones,Appliances,4,934.21,2/27/2024 14:54,16,"Los Angeles, CA",60,Other,26869.44,Silver,Credit Card,FALSE,None,TRUE,Wednesday
186,8953,339,Camera,Appliances,2,318.55,02-06-2024 20:13,4,"Miami, FL",54,Female,64463.75,Bronze,Digital Wallet,FALSE,Percentage Discount,FALSE,Saturday
187,4510,304,Laptop,Electronics,1,1159.89,8/21/2024 11:45,11,"Los Angeles, CA",23,Female,45405.78,Bronze,Digital Wallet,TRUE,Percentage Discount,TRUE,Sunday
188,9834,801,Laptop,Electronics,2,54.72,1/21/2024 1:56,13,"Chicago, IL",36,Female,69737.39,Platinum,Digital Wallet,FALSE,BOGO,TRUE,Wednesday
189,3167,482,Smartphone,Electronics,1,1855.6,08-08-2024 20:50,10,"New York, NY",21,Female,110989.62,Gold,Credit Card,FALSE,None,FALSE,Sunday
190,8744,259,Smartphone,Electronics,2,1669.29,3/13/2024 10:32,8,"Los Angeles, CA",26,Other,79231.86,Silver,Credit Card,TRUE,Percentage Discount,FALSE,Sunday
191,4981,875,Camera,Electronics,4,76.9,05-07-2024 20:35,17,"Los Angeles, CA",43,Male,40886.39,Bronze,Debit Card,FALSE,None,FALSE,Thursday
192,8749,845,Fridge,Electronics,5,128.02,4/21/2024 4:50,2,"Dallas, TX",55,Male,106697.19,Silver,Credit Card,TRUE,BOGO,TRUE,Thursday
193,7669,973,Fridge,Electronics,3,1427.85,8/25/2024 23:31,6,"Los Angeles, CA",59,Male,88273.32,Platinum,Credit Card,TRUE,None,TRUE,Wednesday
194,4119,187,TV,Appliances,3,422.28,07-06-2024 20:44,20,"Chicago, IL",61,Female,110771.56,Gold,Digital Wallet,TRUE,None,FALSE,Sunday
195,2545,215,Fridge,Electronics,2,1041.3,8/17/2024 10:19,19,"Los Angeles, CA",42,Male,36305.81,Gold,Cash,FALSE,Percentage Discount,TRUE,Saturday
196,2588,857,Tablet,Appliances,5,1965.12,4/20/2024 14:39,2,"Los Angeles, CA",32,Female,73351.25,Platinum,Digital Wallet,FALSE,Percentage Discount,FALSE,Monday
197,8062,155,Fridge,Appliances,4,1286.87,08-12-2024 09:49,8,"New York, NY",23,Other,106825.17,Platinum,Cash,TRUE,None,FALSE,Tuesday
198,6804,348,TV,Electronics,2,1598.03,01-01-2024 21:35,9,"Dallas, TX",38,Male,100867.48,Platinum,Cash,TRUE,Percentage Discount,TRUE,Tuesday
199,7939,735,Washing Machine,Electronics,1,1890.48,02-09-2024 21:53,18,"Los Angeles, CA",62,Other,52361.73,Gold,Cash,TRUE,None,TRUE,Tuesday
200,7735,251,Tablet,Electronics,5,1771.92,6/24/2024 9:50,1,"New York, NY",40,Female,93687.81,Platinum,Digital Wallet,FALSE,None,TRUE,Tuesday
201,8651,989,Camera,Appliances,2,1601.15,5/21/2024 2:21,10,"Los Angeles, CA",58,Other,77054.14,Bronze,Digital Wallet,TRUE,BOGO,FALSE,Tuesday
202,1887,952,Washing Machine,Electronics,5,1894.44,06-02-2024 01:43,5,"Dallas, TX",40,Male,31992.35,Gold,Digital Wallet,FALSE,BOGO,TRUE,Friday
203,2612,939,Headphones,Appliances,4,1471.41,5/22/2024 19:58,10,"Chicago, IL",61,Female,47025.32,Platinum,Cash,FALSE,Percentage Discount,FALSE,Wednesday
204,1993,394,Tablet,Appliances,2,601.31,09-12-2024 13:10,16,"Chicago, IL",51,Male,116942.59,Bronze,Cash,FALSE,None,FALSE,Sunday
205,7596,114,Smartphone,Appliances,3,923.24,7/21/2024 1:20,19,"Dallas, TX",21,Male,44814.49,Platinum,Digital Wallet,TRUE,None,FALSE,Tuesday
206,6559,451,Tablet,Appliances,2,664.37,5/18/2024 23:50,14,"Miami, FL",59,Male,112957.4,Bronze,Cash,TRUE,None,TRUE,Friday
207,2790,810,Smartphone,Appliances,3,997.12,5/25/2024 22:09,2,"New York, NY",19,Female,48893.13,Gold,Cash,TRUE,BOGO,TRUE,Friday
208,5073,923,Laptop,Electronics,5,1193.09,5/16/2024 14:05,1,"Miami, FL",50,Female,74760.35,Bronze,Cash,TRUE,None,FALSE,Friday
209,4139,213,Washing Machine,Appliances,3,253.75,8/19/2024 6:49,2,"Los Angeles, CA",48,Other,32715.51,Silver,Credit Card,FALSE,Percentage Discount,FALSE,Monday
210,4116,412,Laptop,Appliances,2,1854.36,3/13/2024 22:30,19,"Miami, FL",41,Female,48691.07,Silver,Cash,FALSE,Percentage Discount,TRUE,Tuesday
211,9786,560,Smartphone,Electronics,2,1962.83,7/21/2024 20:11,10,"Miami, FL",49,Male,20227.76,Silver,Digital Wallet,TRUE,None,TRUE,Thursday
212,8350,582,TV,Electronics,2,1413.02,03-02-2024 09:19,1,"Chicago, IL",67,Male,74056.89,Silver,Cash,TRUE,None,TRUE,Thursday
213,3296,123,Tablet,Electronics,2,1162.93,3/21/2024 1:03,20,"Los Angeles, CA",39,Other,49416.81,Gold,Credit Card,TRUE,None,FALSE,Wednesday
214,7912,439,Fridge,Electronics,2,994.59,01-07-2024 01:00,3,"Dallas, TX",47,Female,95678.61,Platinum,Cash,TRUE,None,FALSE,Tuesday
215,4006,314,Headphones,Appliances,4,1169.92,02-09-2024 21:17,14,"Miami, FL",39,Male,93061.53,Silver,Digital Wallet,FALSE,None,FALSE,Sunday
216,5563,857,TV,Electronics,2,1106.28,1/26/2024 20:24,12,"Los Angeles, CA",24,Other,62618.67,Gold,Cash,FALSE,None,TRUE,Sunday
217,8579,650,TV,Appliances,5,591.7,02-10-2024 18:37,16,"Los Angeles, CA",62,Female,46314.37,Gold,Cash,FALSE,None,TRUE,Friday
218,5092,316,Headphones,Electronics,2,1994.65,9/16/2024 0:35,8,"New York, NY",31,Female,31883.62,Bronze,Credit Card,FALSE,None,FALSE,Wednesday
219,2235,308,Tablet,Appliances,5,1589.71,5/18/2024 5:54,16,"Dallas, TX",25,Female,114237.5,Bronze,Cash,TRUE,None,FALSE,Saturday
220,8260,659,Washing Machine,Appliances,5,552.49,04-04-2024 04:09,14,"Chicago, IL",50,Other,50025.35,Silver,Debit Card,FALSE,None,FALSE,Sunday
221,2604,635,Laptop,Electronics,5,1832.09,4/25/2024 11:47,5,"Los Angeles, CA",66,Female,35420.81,Gold,Credit Card,TRUE,None,FALSE,Wednesday
222,1828,868,Camera,Electronics,2,1036.87,3/24/2024 6:44,10,"Los Angeles, CA",32,Male,94646.18,Gold,Cash,TRUE,Percentage Discount,FALSE,Sunday
223,9856,364,Laptop,Electronics,1,117.04,7/16/2024 20:53,6,"Miami, FL",65,Male,108563.87,Bronze,Cash,TRUE,None,TRUE,Friday
224,1241,661,Smartphone,Appliances,3,1493.18,01-10-2024 13:48,13,"New York, NY",64,Other,24980.69,Bronze,Cash,TRUE,None,FALSE,Saturday
225,2528,594,Camera,Electronics,3,1783.05,6/26/2024 10:40,13,"Chicago, IL",53,Female,106667.98,Silver,Debit Card,FALSE,BOGO,FALSE,Sunday
226,4872,737,Fridge,Electronics,4,1637.04,7/14/2024 10:35,5,"Miami, FL",26,Female,58170.28,Gold,Debit Card,FALSE,None,FALSE,Monday
227,3724,847,Fridge,Electronics,2,77.7,08-07-2024 10:32,5,"New York, NY",30,Other,39210.51,Bronze,Credit Card,TRUE,None,FALSE,Monday
228,7658,244,Smartphone,Appliances,3,600.09,07-06-2024 00:29,12,"Los Angeles, CA",49,Female,98119.81,Bronze,Digital Wallet,TRUE,Percentage Discount,TRUE,Wednesday
229,8956,811,Tablet,Appliances,2,1419.29,3/21/2024 4:05,9,"Dallas, TX",21,Other,53195.81,Silver,Debit Card,TRUE,None,TRUE,Monday
230,8886,815,Smartphone,Appliances,2,1340.59,1/20/2024 6:23,20,"Miami, FL",60,Male,68578,Platinum,Digital Wallet,TRUE,None,FALSE,Wednesday
231,4502,784,Fridge,Appliances,2,328.7,09-10-2024 06:31,5,"Dallas, TX",65,Female,88290.41,Silver,Digital Wallet,FALSE,BOGO,FALSE,Tuesday
232,7570,118,Washing Machine,Electronics,4,863.04,09-06-2024 21:20,2,"Dallas, TX",52,Female,30091.28,Silver,Debit Card,TRUE,None,FALSE,Saturday
233,1960,485,Tablet,Electronics,4,1751.17,02-06-2024 00:32,8,"Miami, FL",35,Female,115634.82,Bronze,Cash,FALSE,None,TRUE,Thursday
234,3697,696,Fridge,Appliances,1,628.37,4/25/2024 12:48,14,"Los Angeles, CA",35,Female,115713.39,Silver,Credit Card,FALSE,BOGO,FALSE,Sunday
235,7209,779,TV,Appliances,5,298.74,08-06-2024 21:46,20,"Chicago, IL",34,Other,72918.11,Silver,Credit Card,TRUE,BOGO,TRUE,Friday
236,1035,639,Smartphone,Electronics,3,1503.34,7/21/2024 20:04,8,"Miami, FL",42,Female,20099.92,Bronze,Credit Card,FALSE,None,FALSE,Sunday
237,7396,144,TV,Appliances,1,1951.95,09-02-2024 05:58,2,"Dallas, TX",52,Other,62802.8,Bronze,Credit Card,TRUE,BOGO,TRUE,Wednesday
238,5345,361,Headphones,Electronics,4,551.66,09-08-2024 18:05,20,"Dallas, TX",58,Other,77281.19,Platinum,Debit Card,TRUE,Percentage Discount,FALSE,Wednesday
239,8454,274,Fridge,Appliances,4,792.96,8/22/2024 19:49,3,"Miami, FL",38,Male,72058.2,Silver,Credit Card,TRUE,None,TRUE,Friday
240,5673,161,Washing Machine,Appliances,1,304.99,5/22/2024 2:02,9,"New York, NY",19,Female,53231.91,Silver,Debit Card,FALSE,BOGO,FALSE,Wednesday
241,7930,390,Smartphone,Appliances,1,356.05,02-05-2024 03:34,2,"Dallas, TX",24,Other,54720.84,Silver,Debit Card,FALSE,BOGO,TRUE,Thursday
242,8973,305,Headphones,Electronics,5,1118.7,07-07-2024 17:51,4,"Chicago, IL",60,Other,82744.22,Platinum,Debit Card,FALSE,None,FALSE,Sunday
243,3536,908,TV,Appliances,4,1422.58,1/25/2024 18:04,11,"Miami, FL",30,Other,109700.76,Bronze,Debit Card,TRUE,BOGO,TRUE,Monday
244,4111,813,Washing Machine,Electronics,1,1767.01,05-08-2024 00:59,5,"Chicago, IL",58,Other,86032.59,Platinum,Digital Wallet,TRUE,BOGO,TRUE,Thursday
245,5861,732,Headphones,Electronics,5,1620.88,07-06-2024 12:16,15,"Los Angeles, CA",52,Female,38089.19,Platinum,Digital Wallet,FALSE,None,FALSE,Thursday
246,4566,377,TV,Electronics,2,195.53,6/19/2024 20:12,8,"Miami, FL",23,Male,111420.27,Platinum,Cash,TRUE,BOGO,FALSE,Wednesday
247,1958,154,Laptop,Appliances,4,1740.7,3/17/2024 0:39,4,"New York, NY",33,Other,58896.99,Platinum,Cash,TRUE,None,FALSE,Sunday
248,9883,576,Smartphone,Appliances,5,253.44,1/17/2024 2:24,4,"Los Angeles, CA",50,Male,43893.25,Silver,Digital Wallet,TRUE,None,FALSE,Monday
249,1998,770,Washing Machine,Electronics,4,1251.04,07-08-2024 09:55,15,"New York, NY",41,Other,24591.47,Bronze,Cash,FALSE,Percentage Discount,FALSE,Monday
250,6138,108,Tablet,Electronics,1,1146.65,3/30/2024 2:31,6,"Chicago, IL",63,Male,106639.86,Platinum,Cash,FALSE,Percentage Discount,FALSE,Thursday
251,1936,168,Fridge,Electronics,5,711.9,1/20/2024 18:19,6,"Dallas, TX",61,Other,45423.7,Bronze,Digital Wallet,TRUE,None,TRUE,Monday
252,1821,497,TV,Appliances,2,540.38,3/26/2024 9:34,13,"Chicago, IL",37,Female,61091.13,Platinum,Debit Card,FALSE,BOGO,TRUE,Wednesday
253,8811,776,Camera,Appliances,2,57.96,3/28/2024 9:15,10,"Dallas, TX",24,Other,70236.31,Gold,Digital Wallet,TRUE,None,TRUE,Saturday
254,9238,377,Washing Machine,Electronics,4,192.81,03-11-2024 08:29,3,"New York, NY",53,Female,26153.66,Platinum,Cash,FALSE,None,TRUE,Friday
255,9701,778,Washing Machine,Appliances,1,1385.86,2/25/2024 1:41,9,"Los Angeles, CA",37,Other,75277.64,Silver,Debit Card,TRUE,None,TRUE,Tuesday
256,3579,972,Washing Machine,Appliances,1,902.03,4/27/2024 11:14,16,"New York, NY",29,Male,114717.79,Platinum,Credit Card,TRUE,None,FALSE,Monday
257,1931,775,Laptop,Electronics,1,1413.07,08-03-2024 14:21,11,"Los Angeles, CA",57,Female,59638.42,Gold,Credit Card,TRUE,None,TRUE,Monday
258,9320,468,Tablet,Appliances,4,1842.45,6/20/2024 8:28,14,"New York, NY",32,Other,43541.37,Platinum,Credit Card,FALSE,None,TRUE,Friday
259,2312,985,Headphones,Electronics,1,368.53,3/18/2024 11:22,19,"Chicago, IL",28,Other,51284.22,Bronze,Credit Card,TRUE,None,FALSE,Saturday
260,4044,210,Washing Machine,Appliances,2,1823.76,7/21/2024 11:57,1,"Dallas, TX",43,Other,55543.93,Silver,Cash,TRUE,None,FALSE,Friday
261,2122,119,Camera,Appliances,4,1642.41,08-06-2024 20:09,1,"Dallas, TX",65,Other,102411.14,Gold,Cash,TRUE,None,FALSE,Monday
262,2113,399,Headphones,Electronics,1,1945.73,1/25/2024 7:20,3,"Los Angeles, CA",35,Female,43718.21,Bronze,Debit Card,FALSE,None,FALSE,Monday
263,4853,988,Fridge,Appliances,3,1421.24,09-08-2024 08:45,17,"New York, NY",38,Other,50797.43,Bronze,Credit Card,TRUE,Percentage Discount,TRUE,Monday
264,7615,764,Smartphone,Electronics,5,643.16,09-12-2024 00:32,9,"Los Angeles, CA",47,Male,23016.09,Bronze,Cash,FALSE,Percentage Discount,TRUE,Monday
265,2964,495,Fridge,Appliances,2,1020.53,05-09-2024 07:56,5,"New York, NY",20,Other,65778.27,Silver,Debit Card,FALSE,None,FALSE,Saturday
266,5033,336,TV,Appliances,5,386.62,3/22/2024 8:59,20,"New York, NY",22,Other,56278.71,Gold,Cash,FALSE,None,TRUE,Saturday
267,1651,489,Smartphone,Electronics,5,1784.53,7/29/2024 20:31,8,"Dallas, TX",48,Other,83446.58,Silver,Debit Card,TRUE,None,TRUE,Thursday
268,2343,620,Fridge,Electronics,2,1292.1,08-12-2024 16:27,7,"Chicago, IL",69,Male,87655.27,Silver,Digital Wallet,TRUE,None,FALSE,Tuesday
269,7868,826,Washing Machine,Electronics,1,714.97,1/30/2024 9:35,11,"Los Angeles, CA",46,Female,32447.93,Gold,Credit Card,TRUE,None,FALSE,Sunday
270,9565,201,Fridge,Appliances,4,1444.51,7/24/2024 14:30,20,"Miami, FL",33,Other,47593.1,Bronze,Debit Card,FALSE,BOGO,TRUE,Sunday
271,6183,423,Smartphone,Appliances,4,1505.72,05-06-2024 16:04,17,"Dallas, TX",32,Female,108535.45,Silver,Credit Card,FALSE,None,TRUE,Wednesday
272,5272,596,Tablet,Appliances,3,1407.36,1/29/2024 14:14,9,"Miami, FL",49,Female,78947.85,Silver,Digital Wallet,FALSE,None,FALSE,Monday
273,4346,987,Fridge,Appliances,5,175.22,3/28/2024 14:18,15,"Chicago, IL",60,Male,22056.86,Platinum,Credit Card,TRUE,Percentage Discount,TRUE,Monday
274,6147,711,Laptop,Appliances,3,1051.11,06-03-2024 00:23,10,"Miami, FL",20,Other,82969.26,Gold,Cash,FALSE,None,TRUE,Saturday
275,4910,644,TV,Electronics,4,1027.31,2/21/2024 2:05,6,"Chicago, IL",22,Male,62781.5,Silver,Cash,FALSE,None,FALSE,Sunday
276,5351,190,Smartphone,Appliances,4,325.62,5/22/2024 15:14,6,"Dallas, TX",21,Female,44463.72,Silver,Digital Wallet,TRUE,None,FALSE,Friday
277,7484,290,Headphones,Appliances,2,1932.12,7/13/2024 20:16,19,"Dallas, TX",45,Female,74393.35,Platinum,Credit Card,FALSE,None,FALSE,Monday
278,3144,303,Headphones,Electronics,3,449.81,07-05-2024 22:07,18,"Los Angeles, CA",41,Male,49914.72,Gold,Credit Card,TRUE,None,TRUE,Thursday
279,5915,612,Tablet,Appliances,4,1075.43,7/26/2024 5:15,8,"Chicago, IL",30,Female,35459.42,Platinum,Debit Card,FALSE,None,TRUE,Thursday
280,8491,568,TV,Electronics,3,1114.77,4/21/2024 16:41,11,"Chicago, IL",43,Female,30261.81,Silver,Cash,TRUE,None,TRUE,Thursday
281,6180,674,Washing Machine,Electronics,2,992,6/25/2024 15:46,20,"Los Angeles, CA",20,Male,22882.77,Silver,Debit Card,TRUE,None,FALSE,Sunday
282,2188,829,Fridge,Electronics,2,693.16,3/23/2024 22:16,14,"Chicago, IL",40,Male,54582.67,Bronze,Digital Wallet,FALSE,None,TRUE,Sunday
283,1152,122,Tablet,Electronics,2,1115.98,2/20/2024 16:11,14,"Los Angeles, CA",36,Other,95234.7,Bronze,Digital Wallet,TRUE,BOGO,FALSE,Thursday
284,8508,140,Camera,Appliances,2,1703.25,07-05-2024 18:18,16,"Chicago, IL",68,Female,71955.25,Silver,Debit Card,TRUE,None,TRUE,Monday
285,2638,353,Tablet,Appliances,2,181.42,04-04-2024 11:53,16,"Chicago, IL",64,Female,82805.84,Bronze,Cash,TRUE,None,TRUE,Tuesday
286,2200,642,Tablet,Electronics,2,1068.21,8/30/2024 15:58,3,"New York, NY",70,Female,103382.84,Platinum,Debit Card,TRUE,None,TRUE,Monday
287,9808,412,Camera,Appliances,2,799.62,4/25/2024 9:49,12,"Dallas, TX",54,Male,97877.09,Gold,Cash,TRUE,Percentage Discount,TRUE,Saturday
288,4492,441,Fridge,Appliances,5,200.22,9/16/2024 3:20,8,"Dallas, TX",49,Male,48771.41,Silver,Digital Wallet,FALSE,Percentage Discount,FALSE,Saturday
289,9288,601,Washing Machine,Appliances,1,1476.01,4/22/2024 22:31,20,"Dallas, TX",23,Female,22630.66,Silver,Cash,FALSE,None,TRUE,Tuesday
290,5345,502,Smartphone,Electronics,1,1410.92,05-04-2024 22:18,1,"Chicago, IL",29,Female,55948.7,Silver,Credit Card,FALSE,None,TRUE,Monday
291,3170,862,Headphones,Appliances,5,548.06,5/22/2024 18:38,6,"Dallas, TX",48,Other,110677.56,Silver,Cash,TRUE,None,FALSE,Thursday
292,6718,260,TV,Appliances,3,1302.75,05-02-2024 23:28,6,"Miami, FL",54,Other,83469.4,Platinum,Digital Wallet,FALSE,None,TRUE,Tuesday
293,2127,118,Laptop,Appliances,3,831.59,6/24/2024 4:55,14,"Miami, FL",32,Other,41295.66,Bronze,Cash,TRUE,None,TRUE,Friday
294,5002,455,Washing Machine,Appliances,2,961.7,4/19/2024 20:20,6,"Chicago, IL",23,Male,82022.89,Bronze,Debit Card,FALSE,BOGO,FALSE,Monday
295,7054,800,Laptop,Appliances,3,1960.11,7/30/2024 7:56,10,"Los Angeles, CA",58,Other,61080.97,Platinum,Credit Card,FALSE,None,FALSE,Friday
296,5669,460,Tablet,Appliances,5,1218.94,03-12-2024 21:25,15,"New York, NY",20,Other,63702.21,Platinum,Cash,FALSE,None,TRUE,Wednesday
297,3584,463,Washing Machine,Appliances,5,1946.31,6/14/2024 6:41,8,"Los Angeles, CA",52,Female,112477.58,Gold,Debit Card,FALSE,None,FALSE,Thursday
298,8179,740,Fridge,Electronics,2,1938.65,02-07-2024 21:38,13,"Miami, FL",27,Other,50989.92,Bronze,Cash,TRUE,BOGO,FALSE,Monday
299,9900,409,Camera,Appliances,2,813.26,07-03-2024 06:04,11,"Dallas, TX",42,Female,32428.51,Bronze,Cash,TRUE,Percentage Discount,FALSE,Monday
300,5956,341,Fridge,Appliances,2,1518.42,5/25/2024 21:05,1,"New York, NY",28,Male,57595.31,Gold,Cash,FALSE,None,TRUE,Saturday
301,9666,613,TV,Electronics,3,682.91,5/25/2024 13:49,2,"Miami, FL",59,Male,25386.35,Bronze,Debit Card,TRUE,BOGO,TRUE,Monday
302,1128,382,Fridge,Appliances,4,885.34,4/17/2024 3:36,7,"Los Angeles, CA",59,Female,94243.61,Platinum,Cash,FALSE,None,TRUE,Wednesday
303,5905,931,Laptop,Appliances,1,915.45,04-01-2024 03:05,5,"New York, NY",48,Other,69297.55,Gold,Debit Card,FALSE,None,TRUE,Wednesday
304,2697,163,Laptop,Appliances,4,575.21,06-08-2024 04:58,20,"New York, NY",47,Other,116334.25,Gold,Cash,FALSE,Percentage Discount,FALSE,Saturday
305,3200,740,Headphones,Electronics,2,1561.34,02-06-2024 13:01,19,"New York, NY",38,Other,104977.68,Platinum,Debit Card,FALSE,BOGO,FALSE,Thursday
306,5333,363,Tablet,Appliances,5,804.3,3/27/2024 0:02,1,"New York, NY",44,Male,77499.14,Gold,Credit Card,FALSE,None,FALSE,Monday
307,2891,999,Smartphone,Electronics,3,1773.01,8/15/2024 17:08,19,"Dallas, TX",67,Male,46094.6,Silver,Cash,FALSE,None,FALSE,Monday
308,2753,496,Camera,Appliances,2,1106.07,4/29/2024 18:12,2,"Chicago, IL",64,Female,53642.89,Silver,Cash,FALSE,None,TRUE,Thursday
309,3546,934,Washing Machine,Electronics,3,1943.58,1/17/2024 14:40,2,"Chicago, IL",56,Male,49577.45,Platinum,Digital Wallet,FALSE,None,FALSE,Sunday
310,5462,130,Washing Machine,Electronics,1,1719.82,04-01-2024 15:37,14,"New York, NY",56,Other,61627.13,Gold,Credit Card,TRUE,BOGO,FALSE,Sunday
311,5616,668,Washing Machine,Electronics,4,1723.26,5/27/2024 23:21,10,"Chicago, IL",63,Other,38617.07,Platinum,Credit Card,TRUE,None,TRUE,Saturday
312,4450,386,Tablet,Electronics,2,917.31,8/31/2024 14:26,15,"Miami, FL",57,Female,42203.45,Silver,Debit Card,TRUE,Percentage Discount,FALSE,Friday
313,6617,330,Tablet,Electronics,4,442.59,3/28/2024 2:03,14,"New York, NY",65,Male,28062.22,Platinum,Digital Wallet,FALSE,None,FALSE,Tuesday
314,4335,255,TV,Electronics,2,1617.77,8/23/2024 7:44,3,"Miami, FL",18,Other,118750.33,Bronze,Credit Card,TRUE,None,FALSE,Sunday
315,5325,449,Washing Machine,Electronics,1,148.86,1/15/2024 3:24,10,"Los Angeles, CA",45,Female,118889.25,Bronze,Credit Card,FALSE,None,FALSE,Wednesday
316,9280,502,Smartphone,Appliances,1,1108.86,04-05-2024 22:06,10,"New York, NY",62,Male,41161.22,Bronze,Credit Card,FALSE,BOGO,TRUE,Sunday
317,9004,772,Washing Machine,Electronics,5,1169.16,01-12-2024 22:56,5,"Chicago, IL",19,Male,89805.81,Bronze,Cash,TRUE,None,TRUE,Sunday
318,5114,240,Headphones,Electronics,1,324.38,08-09-2024 00:06,15,"Los Angeles, CA",37,Other,88610.3,Gold,Cash,TRUE,None,TRUE,Tuesday
319,1832,189,Smartphone,Electronics,3,213.16,7/22/2024 5:47,17,"Miami, FL",25,Male,91842.84,Platinum,Digital Wallet,FALSE,Percentage Discount,FALSE,Monday
320,2512,847,Smartphone,Electronics,4,831.51,07-09-2024 12:29,16,"Los Angeles, CA",50,Female,75531.43,Bronze,Credit Card,TRUE,None,FALSE,Tuesday
321,7939,491,Laptop,Electronics,4,64.45,09-02-2024 17:20,8,"Miami, FL",45,Other,31754.23,Silver,Debit Card,FALSE,BOGO,TRUE,Monday
322,5533,633,Tablet,Electronics,3,866.45,5/14/2024 3:41,11,"Chicago, IL",57,Male,116422.23,Silver,Digital Wallet,FALSE,None,FALSE,Saturday
323,1722,794,Smartphone,Electronics,1,744.84,1/13/2024 15:04,11,"Chicago, IL",70,Other,24069.22,Silver,Debit Card,FALSE,BOGO,TRUE,Friday
324,1058,727,Headphones,Appliances,2,671.38,09-07-2024 21:36,9,"Miami, FL",42,Male,74270.48,Platinum,Debit Card,TRUE,None,FALSE,Thursday
